id,department_id,slug,name
34306,116,ferriere-airoux,La ferriere-airoux
23062,89,estourmel,Estourmel
1352,33,marcillat-en-combraille,Marcillat-en-combraille
8792,54,bosset,Bosset
15562,70,lauret-40,Lauret
10926,59,treflaouenan,Treflaouenan
27275,97,bouxwiller-67,Bouxwiller
28070,99,saint-didier-sous-riverie,Saint-didier-sous-riverie
23077,89,hantay,Hantay
5349,45,mauriac-15,Mauriac
33591,113,garde-83,La garde
33630,113,bormes-les-mimosas,Bormes-les-mimosas
21850,87,boustroff,Boustroff
10522,58,pezy,Pezy
14184,67,reignac-sur-indre,Reignac-sur-indre
26885,95,cauterets,Cauterets
33380,112,montricoux,Montricoux
535,32,quincy-sous-le-mont,Quincy-sous-le-mont
15561,70,audon,Audon
15949,71,semerville,Semerville
21655,87,behren-les-forbach,Behren-les-forbach
25125,92,loge,La loge
27957,98,ottmarsheim,Ottmarsheim
8102,53,croze,Croze
11161,59,cast,Cast
6689,49,saint-julien-le-pelerin,Saint-julien-le-pelerin
28620,100,grandecourt,Grandecourt
11799,61,prunet-31,Prunet
27920,98,voegtlinshoffen,Voegtlinshoffen
18990,81,saint-brice-courcelles,Saint-brice-courcelles
23463,90,courcelles-epayelles,Courcelles-epayelles
28121,99,charly-69,Charly
27546,97,kintzheim,Kintzheim
35964,123,pre-saint-gervais,Le pre-saint-gervais
25602,93,palladuc,Palladuc
32880,110,grandcourt-80,Grandcourt
13718,65,saint-pern,Saint-pern
15024,69,gatey,Gatey
24886,92,arleux-en-gohelle,Arleux-en-gohelle
1984,36,auribeau-sur-siagne,Auribeau-sur-siagne
29432,101,saint-maurice-en-riviere,Saint-maurice-en-riviere
1077,32,hinacourt,Hinacourt
30667,106,crasville-la-mallet,Crasville-la-mallet
18356,79,montrevault,Montrevault
16105,72,craintilleux,Craintilleux
27698,98,nambsheim,Nambsheim
19880,82,huilliecourt,Huilliecourt
3404,40,verricourt,Verricourt
9830,57,grossoeuvre,Grossoeuvre
18676,80,breuville,Breuville
34785,118,houeville,Houeville
12525,62,houga,Le houga
9272,55,villars-saint-georges,Villars-saint-georges
1097,32,travecy,Travecy
6505,48,mareuil-sur-arnon,Mareuil-sur-arnon
5125,44,saint-germain-langot,Saint-germain-langot
27434,97,ville-67,Ville
915,32,artemps,Artemps
11749,61,palaminy,Palaminy
33286,111,puybegon,Puybegon
23666,90,ivry-le-temple,Ivry-le-temple
29158,101,tronchy,Tronchy
12621,63,gradignan,Gradignan
21083,85,marre-55,Marre
26046,94,arzacq-arraziguet,Arzacq-arraziguet
36670,5131,saint-louis,Saint-louis
24374,91,saint-pierre-du-regard,Saint-pierre-du-regard
32170,109,couture-d-argenson,Couture-d'argenson
33020,110,sainte-segree,Sainte-segree
19184,81,mourmelon-le-petit,Mourmelon-le-petit
6260,47,nieulle-sur-seudre,Nieulle-sur-seudre
23262,89,obies,Obies
17611,77,tombeboeuf,Tombeboeuf
18249,79,brossay,Brossay
35279,119,volgre,Volgre
26059,94,baliracq-maumusson,Baliracq-maumusson
14133,67,druye,Druye
1698,34,authon-04,Authon
22898,89,marpent,Marpent
27204,97,dorlisheim,Dorlisheim
10410,57,thuit-anger,Le thuit-anger
29328,101,saint-martin-du-tartre,Saint-martin-du-tartre
23540,90,rully-60,Rully
23649,90,lachelle,Lachelle
15594,70,carcares-sainte-croix,Carcares-sainte-croix
11802,61,saint-germier-31,Saint-germier
28513,100,chaux-les-port,Chaux-les-port
36060,125,menouville,Menouville
28162,99,charentay,Charentay
17508,76,strenquels,Strenquels
27117,96,soler,Le soler
4858,44,saint-laurent-du-mont,Saint-laurent-du-mont
23832,90,fresnoy-le-luat,Fresnoy-le-luat
25874,93,nohanent,Nohanent
22666,88,saint-ouen-sur-loire,Saint-ouen-sur-loire
7288,51,villargoix,Villargoix
25597,93,chapelle-marcousse,La chapelle-marcousse
998,32,chavignon,Chavignon
16027,71,seillac,Seillac
32438,110,fresnes-mazancourt,Fresnes-mazancourt
20866,84,colombey-les-belles,Colombey-les-belles
33130,111,mailhoc,Mailhoc
32353,110,frettemeule,Frettemeule
7820,52,lanfains,Lanfains
5245,45,anglards-de-salers,Anglards-de-salers
5051,44,vaux-sur-aure,Vaux-sur-aure
28989,101,varennes-sous-dun,Varennes-sous-dun
15579,70,arboucave,Arboucave
18018,79,fontaine-milon,Fontaine-milon
26368,94,araujuzon,Araujuzon
16621,74,landreau,Le landreau
6043,47,sainte-gemme-17,Sainte-gemme
14352,68,leyrieu,Leyrieu
6164,47,charron-17,Charron
35581,119,senan,Senan
29458,101,rigny-sur-arroux,Rigny-sur-arroux
28434,100,oigney,Oigney
14501,68,huez,Huez
9752,56,laborel,Laborel
7819,52,saint-judoce,Saint-judoce
34899,118,avrainville-88,Avrainville
32692,110,bourseville,Bourseville
3765,41,treville,Treville
31610,107,savigny-le-temple,Savigny-le-temple
26156,94,esquiule,Esquiule
28793,100,saint-sulpice-70,Saint-sulpice
3119,39,cescau-09,Cescau
2058,36,lantosque,Lantosque
23622,90,fontaine-bonneleau,Fontaine-bonneleau
32524,110,berteaucourt-les-thennes,Berteaucourt-les-thennes
34639,118,dinoze,Dinoze
21912,87,saint-jean-de-bassel,Saint-jean-de-bassel
35131,118,sauville-88,Sauville
4843,44,trungy,Trungy
3008,39,boussenac,Boussenac
11100,59,querrien,Querrien
35956,123,noisy-le-sec,Noisy-le-sec
1479,33,diou-03,Diou
5005,44,cernay-14,Cernay
1677,34,saint-lions,Saint-lions
26222,94,geus-d-arzacq,Geus-d'arzacq
12504,62,saint-pierre-d-aubezies,Saint-pierre-d'aubezies
13343,64,saint-bres-34,Saint-bres
10935,59,bodilis,Bodilis
470,32,chaourse,Chaourse
9905,57,launay,Launay
15421,70,lucbardez-et-bargues,Lucbardez-et-bargues
2070,36,bouyon,Bouyon
3755,41,montfort-sur-boulzane,Montfort-sur-boulzane
3803,41,salza,Salza
34901,118,denipaire,Denipaire
6293,47,montpellier-de-medillan,Montpellier-de-medillan
5250,45,pierrefort,Pierrefort
18611,80,gouberville,Gouberville
6231,47,loulay,Loulay
3354,40,mesnil-lettre,Mesnil-lettre
33348,111,valderies,Valderies
35125,118,chef-haut,Chef-haut
5466,45,labesserette,Labesserette
1359,33,busset,Busset
2523,38,wignicourt,Wignicourt
13317,64,maureilhan,Maureilhan
33614,113,aups,Aups
16688,74,grand-auverne,Grand-auverne
18713,80,chefresne,Le chefresne
8236,53,glenic,Glenic
5237,45,celles-15,Celles
32529,110,cramont,Cramont
21148,85,montblainville,Montblainville
18275,79,varrains,Varrains
12038,61,sainte-foy-de-peyrolieres,Sainte-foy-de-peyrolieres
29236,101,oye,Oye
2864,38,bossus-les-rumigny,Bossus-les-rumigny
28147,99,perreon,Le perreon
35236,119,ancy-le-libre,Ancy-le-libre
7936,52,plehedel,Plehedel
29741,102,bonnetable,Bonnetable
27370,97,altenheim,Altenheim
13902,66,saint-gilles-36,Saint-gilles
23183,89,saint-python,Saint-python
1706,34,corbieres-04,Corbieres
32586,110,authie-80,Authie
11221,60,saint-martial-30,Saint-martial
35623,120,denney,Denney
13959,66,celon,Celon
127,31,saint-jean-de-niost,Saint-jean-de-niost
35518,119,vault-de-lugny,Vault-de-lugny
6227,47,juicq,Juicq
26135,94,bougarber,Bougarber
16751,74,chapelle-heulin,La chapelle-heulin
18192,79,louerre,Louerre
11864,61,fourquevaux,Fourquevaux
6566,48,maisonnais,Maisonnais
5391,45,sainte-marie-15,Sainte-marie
4334,42,serre,La serre
10305,57,gournay-le-guerin,Gournay-le-guerin
19931,82,beauchemin,Beauchemin
7785,52,saint-brandan,Saint-brandan
8065,53,faux-mazuras,Faux-mazuras
14826,68,marnans,Marnans
10628,58,maisons-28,Maisons
19711,82,violot,Violot
14718,68,cremieu,Cremieu
13883,66,villegongis,Villegongis
30013,103,saint-jean-de-belleville,Saint-jean-de-belleville
22281,87,fouligny,Fouligny
34061,115,saint-sigismond-85,Saint-sigismond
3770,41,cumies,Cumies
31216,107,saint-germain-laxis,Saint-germain-laxis
4508,43,cornillon-confoux,Cornillon-confoux
174,31,cessy,Cessy
8909,55,montbenoît,Montbenoit
14994,69,pagnoz,Pagnoz
30523,106,beautot,Beautot
35461,119,brosses,Brosses
33315,111,pampelonne,Pampelonne
24875,92,beaumetz-les-cambrai,Beaumetz-les-cambrai
19552,81,meix-tiercelin,Le meix-tiercelin
832,32,hirson,Hirson
16788,74,saint-joachim,Saint-joachim
22598,88,saint-sulpice-58,Saint-sulpice
5652,46,roussines-16,Roussines
2035,36,bonson-06,Bonson
21823,87,bettelainville,Bettelainville
9317,55,myon,Myon
34592,117,chaptelat,Chaptelat
3772,41,villaniere,Villaniere
15117,69,martigna,Martigna
543,32,anizy-le-chateau,Anizy-le-chateau
7750,52,saint-julien-22,Saint-julien
26016,94,garlin,Garlin
22474,88,anthien,Anthien
18874,80,montrabot,Montrabot
8280,53,ajain,Ajain
20594,84,sainte-genevieve-54,Sainte-genevieve
6459,48,baugy-18,Baugy
23482,90,vandelicourt,Vandelicourt
25429,92,noyelles-les-humieres,Noyelles-les-humieres
3357,40,sainte-maure,Sainte-maure
9647,56,pont-de-l-isere,Pont-de-l'isere
29422,101,uxeau,Uxeau
8833,54,saint-etienne-de-puycorbier,Saint-etienne-de-puycorbier
28862,100,saponcourt,Saponcourt
7449,51,labergement-les-auxonne,Labergement-les-auxonne
9191,55,val-de-roulans,Val-de-roulans
32045,109,saint-medard-79,Saint-medard
31495,107,cesson,Cesson
2822,38,saint-loup-terrier,Saint-loup-terrier
26615,95,lespouey,Lespouey
25494,93,escoutoux,Escoutoux
16085,72,chalain-d-uzore,Chalain-d'uzore
2043,36,saint-auban,Saint-auban
28266,99,ronno,Ronno
26233,94,isturits,Isturits
8457,54,lalinde,Lalinde
2544,38,neufmaison,Neufmaison
34838,118,rebeuville,Rebeuville
27314,97,benfeld,Benfeld
3256,40,vailly-10,Vailly
11680,61,mondonville,Mondonville
35998,124,saint-maur-des-fosses,Saint-maur-des-fosses
5610,46,ventouse,Ventouse
7153,51,laperriere-sur-saone,Laperriere-sur-saone
24960,92,tardinghen,Tardinghen
1885,35,saint-auban-d-oze,Saint-auban-d'oze
30039,103,montvalezan,Montvalezan
34617,117,roussac,Roussac
26741,95,arrodets,Arrodets
2540,38,bulson,Bulson
20165,83,peuton,Peuton
10936,59,irvillac,Irvillac
3526,40,aix-en-othe,Aix-en-othe
9959,57,manneville-la-raoult,Manneville-la-raoult
14099,67,chinon,Chinon
21255,85,savonnieres-devant-bar,Savonnieres-devant-bar
16109,72,valeille,Valeille
31001,106,fontaine-la-mallet,Fontaine-la-mallet
16869,75,sermaises,Sermaises
27487,97,rossfeld,Rossfeld
25750,93,grandrif,Grandrif
30970,106,saint-martin-aux-arbres,Saint-martin-aux-arbres
26500,95,talazac,Talazac
23723,90,candor,Candor
21521,86,calan,Calan
11747,61,marliac,Marliac
15901,71,cellettes-41,Cellettes
18237,79,loire,Loire
20778,84,crevechamps,Crevechamps
4308,42,mounes-prohencoux,Mounes-prohencoux
35559,119,savigny-en-terre-plaine,Savigny-en-terre-plaine
30441,106,varengeville-sur-mer,Varengeville-sur-mer
21270,85,saint-amand-sur-ornain,Saint-amand-sur-ornain
5157,44,vignats,Vignats
16591,73,champagnac-le-vieux,Champagnac-le-vieux
11961,61,launac,Launac
36468,5974,patrimonio,Patrimonio
25065,92,manin,Manin
5438,45,ydes,Ydes
9827,57,bourg-beaudouin,Bourg-beaudouin
4211,42,saint-jean-et-saint-paul,Saint-jean-et-saint-paul
28258,99,saint-vincent-de-reins,Saint-vincent-de-reins
487,32,berry-au-bac,Berry-au-bac
5582,46,cellefrouin,Cellefrouin
17536,77,sainte-gemme-martaillac,Sainte-gemme-martaillac
24087,91,aubusson-61,Aubusson
28013,98,niederentzen,Niederentzen
3636,40,ville-aux-bois-10,La ville-aux-bois
5111,44,saint-martin-de-sallen,Saint-martin-de-sallen
12021,61,poubeau,Poubeau
24276,91,lalacelle,Lalacelle
36449,5974,centuri,Centuri
30720,106,lindebeuf,Lindebeuf
5671,46,aubeville,Aubeville
27667,97,wissembourg,Wissembourg
22482,88,parigny-les-vaux,Parigny-les-vaux
2365,37,glun,Glun
29809,102,fye,Fye
7419,51,chailly-sur-armancon,Chailly-sur-armancon
36585,5134,le-moule,Moule
26207,94,labastide-cezeracq,Labastide-cezeracq
33062,111,ferrieres-81,Ferrieres
23969,90,beaurepaire-60,Beaurepaire
25805,93,chastreix,Chastreix
22057,87,zommange,Zommange
20302,84,beuvezin,Beuvezin
26229,94,charritte-de-bas,Charritte-de-bas
32109,109,taize-79,Taize
22716,89,sainghin-en-weppes,Sainghin-en-weppes
26411,94,momas,Momas
656,32,aizy-jouy,Aizy-jouy
533,32,villeneuve-sur-fere,Villeneuve-sur-fere
19647,82,autigny-le-grand,Autigny-le-grand
28588,100,granges-le-bourg,Granges-le-bourg
34062,115,champ-saint-pere,Le champ-saint-pere
28720,100,chenebier,Chenebier
29026,101,cherizet,Cherizet
26276,94,sedze-maubecq,Sedze-maubecq
17333,76,sarrazac-46,Sarrazac
36398,5974,mazzola,Mazzola
4547,44,bonneville-sur-touques,Bonneville-sur-touques
5828,46,nanclars,Nanclars
14395,68,saint-jean-de-soudain,Saint-jean-de-soudain
11855,61,roqueseriere,Roqueseriere
11381,60,allegre-les-fumades,Allegre-les-fumades
13268,64,nissan-lez-enserune,Nissan-lez-enserune
7163,51,izeure,Izeure
15957,71,tour-en-sologne,Tour-en-sologne
33612,113,tanneron,Tanneron
12963,63,marsas-33,Marsas
7929,52,saint-goueno,Saint-goueno
5451,45,rouziers,Rouziers
34781,118,gugney-aux-aulx,Gugney-aux-aulx
12967,63,ruch,Ruch
29395,101,saint-eusebe-71,Saint-eusebe
28278,99,chapelle-sur-coise,La chapelle-sur-coise
34271,116,jouhet,Jouhet
17172,76,loubressac,Loubressac
3080,39,sentein,Sentein
10918,59,plonevez-porzay,Plonevez-porzay
9856,57,bezu-saint-eloi,Bezu-saint-eloi
33193,111,lasgraisses,Lasgraisses
34054,115,chambretaud,Chambretaud
11036,59,pencran,Pencran
33215,111,combefa,Combefa
2273,37,saint-andeol-de-vals,Saint-andeol-de-vals
30038,103,giettaz,La giettaz
34096,115,grues,Grues
7660,52,tredarzec,Tredarzec
21199,85,montsec,Montsec
22403,88,dirol,Dirol
18845,80,graignes-mesnil-angot,Graignes-mesnil-angot
4370,42,alrance,Alrance
16314,72,saint-germain-lespinasse,Saint-germain-lespinasse
29855,103,meyrieux-trouet,Meyrieux-trouet
6323,47,saint-pierre-du-palais,Saint-pierre-du-palais
27913,98,ribeauville-68,Ribeauville
13910,66,pechereau,Le pechereau
27325,97,seebach,Seebach
32926,110,gueschart,Gueschart
34387,116,thollet,Thollet
32102,109,pioussay,Pioussay
626,32,presles-et-boves,Presles-et-boves
28311,99,saint-andre-la-cote,Saint-andre-la-cote
31542,107,bannost-villegagnon,Bannost-villegagnon
27624,97,gundershoffen,Gundershoffen
13052,63,belves-de-castillon,Belves-de-castillon
18126,79,chartrene,Chartrene
24842,92,saint-inglevert,Saint-inglevert
23776,90,rouvroy-les-merles,Rouvroy-les-merles
7491,51,villers-patras,Villers-patras
11732,61,vallegue,Vallegue
6057,47,neuillac,Neuillac
10723,58,villiers-le-morhier,Villiers-le-morhier
13219,64,lansargues,Lansargues
8146,53,magnat-l-etrange,Magnat-l'etrange
32845,110,bergicourt,Bergicourt
9799,56,pierrelongue,Pierrelongue
2276,37,pouzin,Le pouzin
24773,92,beussent,Beussent
2012,36,saint-vallier-de-thiey,Saint-vallier-de-thiey
23833,90,beauvoir-60,Beauvoir
3959,41,aigues-vives-11,Aigues-vives
2850,38,chooz,Chooz
34874,118,gigney,Gigney
17119,75,orveau-bellesauve,Orveau-bellesauve
34856,118,regney,Regney
16940,75,dimancheville,Dimancheville
4944,44,sainte-marguerite-d-elle,Sainte-marguerite-d'elle
25216,92,barastre,Barastre
8544,54,couze-et-saint-front,Couze-et-saint-front
12816,63,cars-33,Cars
26431,94,maure,Maure
14653,68,quaix-en-chartreuse,Quaix-en-chartreuse
22552,88,sichamps,Sichamps
19938,82,langres,Langres
5897,47,nancras,Nancras
3215,39,erce,Erce
15886,71,pruniers-en-sologne,Pruniers-en-sologne
24920,92,noyelles-sous-lens,Noyelles-sous-lens
4768,44,thieville,Thieville
3931,41,auriac-11,Auriac
19276,81,janvilliers,Janvilliers
32952,110,oust-marest,Oust-marest
10430,57,fleury-sur-andelle,Fleury-sur-andelle
5787,46,saint-projet-saint-constant,Saint-projet-saint-constant
8835,54,montagnac-la-crempse,Montagnac-la-crempse
3645,40,avirey-lingey,Avirey-lingey
14031,66,lourdoueix-saint-michel,Lourdoueix-saint-michel
20373,84,xousse,Xousse
36578,5134,la-desirade,Desirade
33281,111,sainte-croix-81,Sainte-croix
15446,70,saugnac-et-cambran,Saugnac-et-cambran
7055,51,lamarche-sur-saone,Lamarche-sur-saone
6064,47,landes,Landes
4565,44,fervaques,Fervaques
19919,82,cirey-sur-blaise,Cirey-sur-blaise
15378,69,thesy,Thesy
33353,111,noailles-81,Noailles
18070,79,champtoce-sur-loire,Champtoce-sur-loire
32595,110,hescamps,Hescamps
13916,66,dunet,Dunet
25139,92,wancourt,Wancourt
28273,99,brussieu,Brussieu
6608,48,parassy,Parassy
17855,78,langogne,Langogne
27078,96,saint-genis-des-fontaines,Saint-genis-des-fontaines
28923,101,trambly,Trambly
28251,99,savigny-69,Savigny
15962,71,saint-gervais-la-foret,Saint-gervais-la-foret
12889,63,carignan-de-bordeaux,Carignan-de-bordeaux
11321,60,saint-roman-de-codieres,Saint-roman-de-codieres
30082,103,saint-christophe-73,Saint-christophe
30282,104,anthy-sur-leman,Anthy-sur-leman
24978,92,alincthun,Alincthun
30350,104,forclaz,La forclaz
1125,32,barzy-sur-marne,Barzy-sur-marne
9860,57,aigleville,Aigleville
13943,66,chatillon-sur-indre,Chatillon-sur-indre
4465,43,vernegues,Vernegues
3992,41,leucate,Leucate
23689,90,deluge,Le deluge
13776,65,grand-fougeray,Grand-fougeray
5995,47,ferrieres-17,Ferrieres
467,32,joncourt,Joncourt
13308,64,montels-34,Montels
13432,64,boisset-34,Boisset
29342,101,rully-71,Rully
9800,56,montbrun-les-bains,Montbrun-les-bains
29541,102,contilly,Contilly
15715,70,horsarrieu,Horsarrieu
14461,68,saint-paul-d-izeaux,Saint-paul-d'izeaux
21634,86,credin,Credin
24465,91,dame-marie-61,Dame-marie
1974,36,entraunes,Entraunes
32235,109,trayes,Trayes
3624,40,javernant,Javernant
5512,46,vignolles,Vignolles
31093,106,moulineaux,Moulineaux
16338,72,epercieux-saint-paul,Epercieux-saint-paul
4719,44,sommervieu,Sommervieu
27457,97,artolsheim,Artolsheim
32718,110,marchelepot,Marchelepot
16801,74,plaine-sur-mer,La plaine-sur-mer
7920,52,rostrenen,Rostrenen
20810,84,dolcourt,Dolcourt
28410,100,villers-chemin-et-mont-les-etrelles,Villers-chemin-et-mont-les-etrelles
6917,49,saint-julien-aux-bois,Saint-julien-aux-bois
19502,81,damery-51,Damery
20576,84,moutiers-54,Moutiers
6141,47,gripperie-saint-symphorien,La gripperie-saint-symphorien
26454,95,montastruc-65,Montastruc
7771,52,brelidy,Brelidy
24821,92,tubersent,Tubersent
19065,81,caure,La caure
26842,95,ossen,Ossen
22966,89,hautmont,Hautmont
24531,91,forges-61,Forges
28637,100,mignavillers,Mignavillers
3339,40,vosnon,Vosnon
17421,76,saint-projet-46,Saint-projet
3925,41,comus,Comus
26618,95,lustar,Lustar
36221,5973,vico,Vico
26518,95,lomne,Lomne
14824,68,villeneuve-de-marc,Villeneuve-de-marc
35818,121,bouray-sur-juine,Bouray-sur-juine
5967,47,vaux-sur-mer,Vaux-sur-mer
18620,80,tanis,Tanis
31854,108,orgerus,Orgerus
2366,37,saint-cyr-07,Saint-cyr
4878,44,louvagny,Louvagny
14039,66,lucay-le-libre,Lucay-le-libre
738,32,sermoise,Sermoise
9675,56,suze-la-rousse,Suze-la-rousse
770,32,hauteville-02,Hauteville
26402,94,hopital-saint-blaise,L'hopital-saint-blaise
12467,62,prechac-sur-adour,Prechac-sur-adour
29347,101,saint-etienne-en-bresse,Saint-etienne-en-bresse
22366,87,eblange,Eblange
27921,98,ueberstrass,Ueberstrass
36093,125,pierrelaye,Pierrelaye
25132,92,doudeauville-62,Doudeauville
34425,116,chauvigny,Chauvigny
27910,98,mitzach,Mitzach
23193,89,bailleul-59,Bailleul
28392,100,beaumotte-aubertans,Beaumotte-aubertans
5032,44,pont-d-ouilly,Pont-d'ouilly
22983,89,wahagnies,Wahagnies
4864,44,magny-le-freule,Magny-le-freule
30250,104,allonzier-la-caille,Allonzier-la-caille
29715,102,pizieux,Pizieux
4414,43,cadolive,Cadolive
23353,90,neuville-garnier,La neuville-garnier
4666,44,cahagnolles,Cahagnolles
28304,99,longes,Longes
3971,41,fendeille,Fendeille
12722,63,daubeze,Daubeze
17111,75,mareau-aux-bois,Mareau-aux-bois
36049,125,brignancourt,Brignancourt
7728,52,plessala,Plessala
18734,80,tonneville,Tonneville
32902,110,argoeuves,Argoeuves
18293,79,allonnes-49,Allonnes
19620,82,rivieres-le-bois,Rivieres-le-bois
22990,89,boeseghem,Boeseghem
21569,86,pluneret,Pluneret
33857,114,vaison-la-romaine,Vaison-la-romaine
12780,63,brannens,Brannens
5341,45,trinitat,La trinitat
35955,123,aubervilliers,Aubervilliers
14832,68,parmilieu,Parmilieu
21998,87,honskirch,Honskirch
8505,54,saint-aubin-de-lanquais,Saint-aubin-de-lanquais
8850,55,indevillers,Indevillers
19584,81,vieil-dampierre,Le vieil-dampierre
33932,115,saint-aubin-des-ormeaux,Saint-aubin-des-ormeaux
5708,46,chasseneuil-sur-bonnieure,Chasseneuil-sur-bonnieure
15033,69,frasnee,La frasnee
17523,77,allemans-du-dropt,Allemans-du-dropt
1281,33,meillers,Meillers
22233,87,bining,Bining
28809,100,aroz,Aroz
17200,76,castelfranc,Castelfranc
2611,38,champigneul-sur-vence,Champigneul-sur-vence
1957,36,amirat,Amirat
5990,47,chay-17,Le chay
566,32,montigny-en-arrouaise,Montigny-en-arrouaise
20425,84,labry,Labry
10890,59,plouescat,Plouescat
35239,119,montreal-89,Montreal
13785,65,chapelle-janson,La chapelle-janson
3048,39,prades-09,Prades
8950,55,rancenay,Rancenay
18236,79,vern-d-anjou,Vern-d'anjou
24181,91,auguaise,Auguaise
7619,51,bretigny-21,Bretigny
14848,68,charavines,Charavines
24807,92,biache-saint-vaast,Biache-saint-vaast
11385,60,saint-andre-de-valborgne,Saint-andre-de-valborgne
10193,57,marais-vernier,Marais-vernier
26959,96,nahuja,Nahuja
33177,111,murat-sur-vebre,Murat-sur-vebre
3626,40,ossey-les-trois-maisons,Ossey-les-trois-maisons
1266,33,saligny-sur-roudon,Saligny-sur-roudon
13723,65,chantepie,Chantepie
21874,87,kerbach,Kerbach
13320,64,aigne-34,Aigne
35329,119,mere-89,Mere
27346,97,steige,Steige
24321,91,saint-pierre-d-entremont-61,Saint-pierre-d'entremont
33976,115,bouille-courdault,Bouille-courdault
8784,54,fougueyrolles,Fougueyrolles
10943,59,saint-eloy,Saint-eloy
864,32,montchalons,Montchalons
15273,69,oussieres,Oussieres
1913,35,batie-montsaleon,La batie-montsaleon
24988,92,valhuon,Valhuon
10095,57,beaumont-le-roger,Beaumont-le-roger
24107,91,tanques,Tanques
23313,89,camphin-en-pevele,Camphin-en-pevele
10187,57,saint-pierre-du-mesnil,Saint-pierre-du-mesnil
15395,69,marre-39,La marre
9036,55,rosureux,Rosureux
13077,63,rions,Rions
19769,82,peigney,Peigney
26713,95,garde-65,Lagarde
15072,69,mantry,Mantry
28854,100,beaujeu-saint-vallier-pierrejux-et-quitteur,Beaujeu-saint-vallier-pierrejux-et-quitteur
9550,56,besayes,Besayes
26838,95,coussan,Coussan
16972,75,corquilleroy,Corquilleroy
28220,99,denice,Denice
33381,112,albefeuille-lagarde,Albefeuille-lagarde
3909,41,campagna-de-sault,Campagna-de-sault
22156,87,freybouse,Freybouse
28338,99,chenelette,Chenelette
36453,5974,pino,Pino
11624,61,nenigan,Nenigan
5635,46,genac,Genac
15933,71,maray,Maray
21338,85,val-d-ornain,Val-d'ornain
4325,42,golinhac,Golinhac
32360,110,sauvillers-mongival,Sauvillers-mongival
13302,64,poussan,Poussan
18932,80,beaumont-hague,Beaumont-hague
25939,94,saint-girons-en-bearn,Saint-girons-en-bearn
18240,79,marillais,Le marillais
35813,121,villiers-sur-orge,Villiers-sur-orge
26877,95,labassere,Labassere
11625,61,montastruc-saves,Montastruc-saves
23357,90,velennes-60,Velennes
9469,56,bren,Bren
27929,98,rumersheim-le-haut,Rumersheim-le-haut
574,32,anguilcourt-le-sart,Anguilcourt-le-sart
28407,100,fontenois-la-ville,Fontenois-la-ville
260,31,peyrieu,Peyrieu
12943,63,cestas,Cestas
16324,72,dance-42,Dance
26654,95,lannemezan,Lannemezan
16172,72,saint-georges-haute-ville,Saint-georges-haute-ville
21107,85,epiez-sur-meuse,Epiez-sur-meuse
32354,110,allery,Allery
30406,104,moye,Moye
16625,74,guenrouet,Guenrouet
28247,99,saint-romain-en-gier,Saint-romain-en-gier
25678,93,gerzat,Gerzat
31011,106,sierville,Sierville
15215,69,bretenieres,Bretenieres
33404,112,saint-amans-du-pech,Saint-amans-du-pech
33813,114,saint-pantaleon-84,Saint-pantaleon
6177,47,saint-jean-d-angle,Saint-jean-d'angle
22514,88,chatillon-en-bazois,Chatillon-en-bazois
18110,79,pouance,Pouance
13942,66,montchevrier,Montchevrier
22890,89,neuf-berquin,Neuf-berquin
22022,87,obreck,Obreck
13774,65,gosne,Gosne
4178,42,martrin,Martrin
12960,63,saint-pardon-de-conques,Saint-pardon-de-conques
2061,36,saint-jean-cap-ferrat,Saint-jean-cap-ferrat
30694,106,longuerue,Longuerue
10813,58,langey,Langey
21455,86,billio,Billio
18908,80,luot,Le luot
35208,119,etais-la-sauvin,Etais-la-sauvin
16413,73,allegre,Allegre
35934,122,malakoff,Malakoff
22863,89,valenciennes,Valenciennes
31113,106,ancretteville-sur-mer,Ancretteville-sur-mer
16054,72,maringes,Maringes
22640,88,bona,Bona
31449,107,melz-sur-seine,Melz-sur-seine
30049,103,jarrier,Jarrier
33407,112,canals,Canals
3518,40,magny-fouchard,Magny-fouchard
251,31,curtafond,Curtafond
2646,38,omont,Omont
18996,81,sillery,Sillery
9198,55,clerval,Clerval
28154,99,saint-laurent-d-oingt,Saint-laurent-d'oingt
6025,47,andilly-17,Andilly
33473,112,goas,Goas
30404,104,chavanod,Chavanod
36616,5129,le-marigot,Marigot
27418,97,eschbach,Eschbach
31979,109,mougon,Mougon
9656,56,chanos-curson,Chanos-curson
22871,89,arleux,Arleux
21945,87,gorze,Gorze
23484,90,viefvillers,Viefvillers
14498,68,saint-clair-du-rhone,Saint-clair-du-rhone
30100,103,bourg-saint-maurice,Bourg-saint-maurice
29012,101,curbigny,Curbigny
20942,85,chattancourt,Chattancourt
9440,56,orcinas,Orcinas
14437,68,oris-en-rattier,Oris-en-rattier
32837,110,acheux-en-amienois,Acheux-en-amienois
23461,90,houssoye-60,La houssoye
17865,78,luc-48,Luc
18811,80,tocqueville-50,Tocqueville
34907,118,baudricourt,Baudricourt
1330,33,gipcy,Gipcy
3039,39,durfort-09,Durfort
17830,78,recoules-de-fumas,Recoules-de-fumas
27357,97,kertzfeld,Kertzfeld
23163,89,berlaimont,Berlaimont
34063,115,chaille-les-marais,Chaille-les-marais
1544,33,creuzier-le-neuf,Creuzier-le-neuf
4819,44,castillon-14,Castillon
12956,63,castres-gironde,Castres-gironde
30855,106,saint-martin-aux-buneaux,Saint-martin-aux-buneaux
